# a list of feature reassignments. 1 indicates a flipped feature.
0,0,0
0,0,1
0,1,0
0,1,1
0,0,0
0,0,1
0,1,0
0,1,1
0,0,0
0,0,1
0,1,0
0,1,1
0,0,0
0,0,1
0,1,0
0,1,1
0,0,0
0,0,1
0,1,0
0,1,1
0,0,0
0,0,1
0,1,0
0,1,1
